transaction_date,store_id,product_id,transaction_qty,day_of_week
2024-01-13,2,55,5.0,5
2024-01-13,2,56,6.0,5
2024-01-13,2,57,7.0,5
2024-01-13,2,58,6.0,5
2024-01-13,2,59,6.0,5
2024-01-13,2,60,2.0,5
2024-01-13,2,61,1.0,5
2024-01-13,2,62,0.0,5
2024-01-13,2,63,7.0,5
2024-01-13,2,64,7.0,5
2024-01-13,2,65,0.0,5
2024-01-13,2,66,0.0,5
2024-01-13,2,67,0.0,5
2024-01-13,2,68,0.0,5
2024-01-13,2,69,3.0,5
2024-01-13,2,70,4.0,5
2024-01-13,2,71,4.0,5
2024-01-13,2,72,2.0,5
2024-01-13,2,73,3.0,5
2024-01-13,2,74,4.0,5
2024-01-13,2,75,3.0,5
2024-01-13,2,76,2.0,5
2024-01-13,2,77,3.0,5
2024-01-13,2,78,6.0,5
2024-01-13,2,79,3.0,5
2024-01-13,2,80,0.0,5
2024-01-13,2,81,1.0,5
2024-01-13,2,82,0.0,5
2024-01-13,2,83,1.0,5
2024-01-13,2,84,8.0,5
2024-01-13,2,85,0.0,5
2024-01-13,2,86,0.0,5
2024-01-13,2,87,0.0,5
2024-01-13,3,1,0.0,5
2024-01-13,3,2,0.0,5
2024-01-13,3,3,2.0,5
2024-01-13,3,4,1.0,5
2024-01-13,3,5,0.0,5
2024-01-13,3,6,1.0,5
2024-01-13,3,7,1.0,5
2024-01-13,3,8,0.0,5
2024-01-13,3,9,2.0,5
2024-01-13,3,10,0.0,5
2024-01-13,3,11,1.0,5
2024-01-13,3,12,1.0,5
2024-01-13,3,13,0.0,5
2024-01-13,3,14,1.0,5
2024-01-13,3,15,0.0,5
2024-01-13,3,16,1.0,5
2024-01-13,3,17,2.0,5
2024-01-13,3,18,1.0,5
2024-01-13,3,19,2.0,5
2024-01-13,3,20,0.0,5
2024-01-13,3,21,0.0,5
2024-01-13,3,22,15.0,5
2024-01-13,3,23,8.0,5
2024-01-13,3,24,3.0,5
2024-01-13,3,25,8.0,5
2024-01-13,3,26,9.0,5
2024-01-13,3,27,17.0,5
2024-01-13,3,28,6.0,5
2024-01-13,3,29,3.0,5
2024-01-13,3,30,6.0,5
2024-01-13,3,31,8.0,5
2024-01-13,3,32,3.0,5
2024-01-13,3,33,3.0,5
2024-01-13,3,34,8.0,5
2024-01-13,3,35,7.0,5
2024-01-13,3,36,7.0,5
2024-01-13,3,37,6.0,5
2024-01-13,3,38,13.0,5
2024-01-13,3,39,9.0,5
2024-01-13,3,40,5.0,5
2024-01-13,3,41,5.0,5
2024-01-13,3,42,5.0,5
2024-01-13,3,43,2.0,5
2024-01-13,3,44,6.0,5
2024-01-13,3,45,2.0,5
2024-01-13,3,46,10.0,5
2024-01-13,3,47,7.0,5
2024-01-13,3,48,11.0,5
2024-01-13,3,49,2.0,5
2024-01-13,3,50,13.0,5
2024-01-13,3,51,14.0,5
2024-01-13,3,52,5.0,5
2024-01-13,3,53,10.0,5
2024-01-13,3,54,11.0,5
2024-01-13,3,55,12.0,5
2024-01-13,3,56,12.0,5
2024-01-13,3,57,6.0,5
2024-01-13,3,58,5.0,5
2024-01-13,3,59,9.0,5
2024-01-13,3,60,8.0,5
2024-01-13,3,61,11.0,5
2024-01-13,3,62,0.0,5
2024-01-13,3,63,13.0,5
2024-01-13,3,64,11.0,5
2024-01-13,3,65,4.0,5
2024-01-13,3,66,0.0,5
2024-01-13,3,67,0.0,5
2024-01-13,3,68,0.0,5
2024-01-13,3,69,1.0,5
2024-01-13,3,70,1.0,5
2024-01-13,3,71,7.0,5
2024-01-13,3,72,1.0,5
2024-01-13,3,73,4.0,5
2024-01-13,3,74,5.0,5
2024-01-13,3,75,0.0,5
2024-01-13,3,76,2.0,5
2024-01-13,3,77,6.0,5
2024-01-13,3,78,3.0,5
2024-01-13,3,79,5.0,5
2024-01-13,3,80,0.0,5
2024-01-13,3,81,0.0,5
2024-01-13,3,82,0.0,5
2024-01-13,3,83,0.0,5
2024-01-13,3,84,5.0,5
2024-01-13,3,85,0.0,5
2024-01-13,3,86,0.0,5
2024-01-13,3,87,15.0,5
2024-01-14,1,1,0.0,6
2024-01-14,1,2,0.0,6
2024-01-14,1,3,0.0,6
2024-01-14,1,4,1.0,6
2024-01-14,1,5,1.0,6
2024-01-14,1,6,0.0,6
2024-01-14,1,7,1.0,6
2024-01-14,1,8,0.0,6
2024-01-14,1,9,1.0,6
2024-01-14,1,10,0.0,6
2024-01-14,1,11,0.0,6
2024-01-14,1,12,0.0,6
2024-01-14,1,13,1.0,6
2024-01-14,1,14,0.0,6
2024-01-14,1,15,0.0,6
2024-01-14,1,16,0.0,6
2024-01-14,1,17,0.0,6
2024-01-14,1,18,1.0,6
2024-01-14,1,19,0.0,6
2024-01-14,1,20,1.0,6
2024-01-14,1,21,0.0,6
2024-01-14,1,22,4.0,6
2024-01-14,1,23,2.0,6
2024-01-14,1,24,1.0,6
2024-01-14,1,25,7.0,6
2024-01-14,1,26,8.0,6
2024-01-14,1,27,6.0,6
2024-01-14,1,28,3.0,6
2024-01-14,1,29,3.0,6
2024-01-14,1,30,5.0,6
2024-01-14,1,31,2.0,6
2024-01-14,1,32,3.0,6
2024-01-14,1,33,2.0,6
2024-01-14,1,34,7.0,6
2024-01-14,1,35,4.0,6
2024-01-14,1,36,2.0,6
2024-01-14,1,37,5.0,6
2024-01-14,1,38,7.0,6
2024-01-14,1,39,3.0,6
2024-01-14,1,40,6.0,6
2024-01-14,1,41,4.0,6
2024-01-14,1,42,6.0,6
2024-01-14,1,43,3.0,6
2024-01-14,1,44,5.0,6
2024-01-14,1,45,3.0,6
2024-01-14,1,46,2.0,6
2024-01-14,1,47,2.0,6
2024-01-14,1,48,6.0,6
2024-01-14,1,49,2.0,6
2024-01-14,1,50,4.0,6
2024-01-14,1,51,5.0,6
2024-01-14,1,52,5.0,6
2024-01-14,1,53,3.0,6
2024-01-14,1,54,3.0,6
2024-01-14,1,55,2.0,6
2024-01-14,1,56,2.0,6
2024-01-14,1,57,3.0,6
2024-01-14,1,58,5.0,6
2024-01-14,1,59,4.0,6
2024-01-14,1,60,6.0,6
2024-01-14,1,61,10.0,6
2024-01-14,1,62,0.0,6
2024-01-14,1,63,5.0,6
2024-01-14,1,64,10.0,6
2024-01-14,1,65,3.0,6
2024-01-14,1,66,0.0,6
2024-01-14,1,67,0.0,6
2024-01-14,1,68,0.0,6
2024-01-14,1,69,2.0,6
2024-01-14,1,70,1.0,6
2024-01-14,1,71,1.0,6
2024-01-14,1,72,3.0,6
2024-01-14,1,73,1.0,6
2024-01-14,1,74,1.0,6
2024-01-14,1,75,2.0,6
2024-01-14,1,76,0.0,6
2024-01-14,1,77,1.0,6
2024-01-14,1,78,0.0,6
2024-01-14,1,79,1.0,6
2024-01-14,1,80,0.0,6
2024-01-14,1,81,2.0,6
2024-01-14,1,82,0.0,6
2024-01-14,1,83,1.0,6
2024-01-14,1,84,7.0,6
2024-01-14,1,85,0.0,6
2024-01-14,1,86,0.0,6
2024-01-14,1,87,0.0,6
2024-01-14,2,1,0.0,6
2024-01-14,2,2,0.0,6
2024-01-14,2,3,0.0,6
2024-01-14,2,4,0.0,6
2024-01-14,2,5,0.0,6
2024-01-14,2,6,0.0,6
2024-01-14,2,7,0.0,6
2024-01-14,2,8,0.0,6
2024-01-14,2,9,0.0,6
2024-01-14,2,10,0.0,6
2024-01-14,2,11,0.0,6
2024-01-14,2,12,0.0,6
2024-01-14,2,13,0.0,6
2024-01-14,2,14,0.0,6
2024-01-14,2,15,1.0,6
2024-01-14,2,16,0.0,6
2024-01-14,2,17,0.0,6
2024-01-14,2,18,0.0,6
2024-01-14,2,19,0.0,6
2024-01-14,2,20,1.0,6
2024-01-14,2,21,0.0,6
2024-01-14,2,22,2.0,6
2024-01-14,2,23,4.0,6
2024-01-14,2,24,14.0,6
2024-01-14,2,25,2.0,6
2024-01-14,2,26,2.0,6
2024-01-14,2,27,2.0,6
2024-01-14,2,28,2.0,6
2024-01-14,2,29,4.0,6
2024-01-14,2,30,8.0,6
2024-01-14,2,31,6.0,6
2024-01-14,2,32,1.0,6
2024-01-14,2,33,3.0,6
2024-01-14,2,34,2.0,6
2024-01-14,2,35,5.0,6
2024-01-14,2,36,2.0,6
2024-01-14,2,37,5.0,6
2024-01-14,2,38,6.0,6
2024-01-14,2,39,8.0,6
2024-01-14,2,40,6.0,6
2024-01-14,2,41,3.0,6
2024-01-14,2,42,3.0,6
2024-01-14,2,43,2.0,6
2024-01-14,2,44,0.0,6
2024-01-14,2,45,4.0,6
2024-01-14,2,46,0.0,6
2024-01-14,2,47,3.0,6
2024-01-14,2,48,4.0,6
2024-01-14,2,49,2.0,6
2024-01-14,2,50,2.0,6
2024-01-14,2,51,2.0,6
2024-01-14,2,52,2.0,6
2024-01-14,2,53,6.0,6
2024-01-14,2,54,4.0,6
2024-01-14,2,55,3.0,6
2024-01-14,2,56,2.0,6
2024-01-14,2,57,6.0,6
2024-01-14,2,58,4.0,6
2024-01-14,2,59,4.0,6
2024-01-14,2,60,5.0,6
2024-01-14,2,61,1.0,6
2024-01-14,2,62,0.0,6
2024-01-14,2,63,5.0,6
2024-01-14,2,64,7.0,6
2024-01-14,2,65,7.0,6
2024-01-14,2,66,0.0,6
2024-01-14,2,67,0.0,6
2024-01-14,2,68,0.0,6
2024-01-14,2,69,5.0,6
2024-01-14,2,70,6.0,6
2024-01-14,2,71,6.0,6
2024-01-14,2,72,1.0,6
2024-01-14,2,73,6.0,6
2024-01-14,2,74,1.0,6
2024-01-14,2,75,3.0,6
2024-01-14,2,76,1.0,6
2024-01-14,2,77,7.0,6
2024-01-14,2,78,4.0,6
2024-01-14,2,79,4.0,6
2024-01-14,2,80,0.0,6
2024-01-14,2,81,2.0,6
2024-01-14,2,82,3.0,6
2024-01-14,2,83,1.0,6
2024-01-14,2,84,10.0,6
2024-01-14,2,85,0.0,6
2024-01-14,2,86,0.0,6
2024-01-14,2,87,5.0,6
2024-01-14,3,1,1.0,6
2024-01-14,3,2,1.0,6
2024-01-14,3,3,1.0,6
2024-01-14,3,4,0.0,6
2024-01-14,3,5,0.0,6
2024-01-14,3,6,1.0,6
2024-01-14,3,7,0.0,6
2024-01-14,3,8,1.0,6
2024-01-14,3,9,1.0,6
2024-01-14,3,10,1.0,6
2024-01-14,3,11,1.0,6
2024-01-14,3,12,1.0,6
2024-01-14,3,13,1.0,6
2024-01-14,3,14,0.0,6
2024-01-14,3,15,0.0,6
2024-01-14,3,16,1.0,6
2024-01-14,3,17,0.0,6
2024-01-14,3,18,0.0,6
2024-01-14,3,19,0.0,6
2024-01-14,3,20,1.0,6
2024-01-14,3,21,2.0,6
2024-01-14,3,22,7.0,6
2024-01-14,3,23,3.0,6
2024-01-14,3,24,7.0,6
2024-01-14,3,25,6.0,6
2024-01-14,3,26,3.0,6
2024-01-14,3,27,12.0,6
2024-01-14,3,28,5.0,6
2024-01-14,3,29,6.0,6
2024-01-14,3,30,5.0,6
2024-01-14,3,31,4.0,6
2024-01-14,3,32,5.0,6
2024-01-14,3,33,1.0,6
2024-01-14,3,34,7.0,6
2024-01-14,3,35,4.0,6
2024-01-14,3,36,10.0,6
2024-01-14,3,37,8.0,6
2024-01-14,3,38,9.0,6
2024-01-14,3,39,8.0,6
2024-01-14,3,40,6.0,6
2024-01-14,3,41,9.0,6
2024-01-14,3,42,4.0,6
2024-01-14,3,43,3.0,6
2024-01-14,3,44,6.0,6
2024-01-14,3,45,6.0,6
2024-01-14,3,46,9.0,6
2024-01-14,3,47,2.0,6
2024-01-14,3,48,2.0,6
2024-01-14,3,49,10.0,6
2024-01-14,3,50,5.0,6
2024-01-14,3,51,4.0,6
2024-01-14,3,52,5.0,6
2024-01-14,3,53,12.0,6
2024-01-14,3,54,8.0,6
2024-01-14,3,55,5.0,6
2024-01-14,3,56,1.0,6
2024-01-14,3,57,4.0,6
2024-01-14,3,58,3.0,6
2024-01-14,3,59,10.0,6
2024-01-14,3,60,4.0,6
2024-01-14,3,61,0.0,6
2024-01-14,3,62,0.0,6
2024-01-14,3,63,4.0,6
2024-01-14,3,64,10.0,6
2024-01-14,3,65,10.0,6
2024-01-14,3,66,0.0,6
2024-01-14,3,67,0.0,6
2024-01-14,3,68,0.0,6
2024-01-14,3,69,8.0,6
2024-01-14,3,70,6.0,6
2024-01-14,3,71,8.0,6
2024-01-14,3,72,1.0,6
2024-01-14,3,73,4.0,6
2024-01-14,3,74,2.0,6
2024-01-14,3,75,2.0,6
2024-01-14,3,76,4.0,6
2024-01-14,3,77,3.0,6
2024-01-14,3,78,6.0,6
2024-01-14,3,79,7.0,6
2024-01-14,3,80,0.0,6
2024-01-14,3,81,0.0,6
2024-01-14,3,82,0.0,6
2024-01-14,3,83,0.0,6
2024-01-14,3,84,6.0,6
2024-01-14,3,85,0.0,6
2024-01-14,3,86,0.0,6
2024-01-14,3,87,3.0,6
2024-01-15,1,1,1.0,0
2024-01-15,1,2,1.0,0
2024-01-15,1,3,0.0,0
2024-01-15,1,4,1.0,0
2024-01-15,1,5,0.0,0
2024-01-15,1,6,2.0,0
2024-01-15,1,7,1.0,0
2024-01-15,1,8,2.0,0
2024-01-15,1,9,0.0,0
2024-01-15,1,10,1.0,0
2024-01-15,1,11,0.0,0
2024-01-15,1,12,0.0,0
2024-01-15,1,13,2.0,0
2024-01-15,1,14,0.0,0
2024-01-15,1,15,0.0,0
2024-01-15,1,16,0.0,0
2024-01-15,1,17,0.0,0
2024-01-15,1,18,0.0,0
2024-01-15,1,19,0.0,0
2024-01-15,1,20,1.0,0
2024-01-15,1,21,1.0,0
2024-01-15,1,22,8.0,0
2024-01-15,1,23,5.0,0
2024-01-15,1,24,7.0,0
2024-01-15,1,25,6.0,0
2024-01-15,1,26,9.0,0
2024-01-15,1,27,2.0,0
2024-01-15,1,28,9.0,0
2024-01-15,1,29,8.0,0
2024-01-15,1,30,6.0,0
2024-01-15,1,31,11.0,0
2024-01-15,1,32,9.0,0
2024-01-15,1,33,6.0,0
2024-01-15,1,34,3.0,0
2024-01-15,1,35,16.0,0
2024-01-15,1,36,7.0,0
2024-01-15,1,37,5.0,0
2024-01-15,1,38,8.0,0
2024-01-15,1,39,3.0,0
2024-01-15,1,40,7.0,0
2024-01-15,1,41,5.0,0
2024-01-15,1,42,21.0,0
2024-01-15,1,43,2.0,0
2024-01-15,1,44,18.0,0
2024-01-15,1,45,8.0,0
2024-01-15,1,46,11.0,0
2024-01-15,1,47,8.0,0
2024-01-15,1,48,7.0,0
2024-01-15,1,49,5.0,0
2024-01-15,1,50,1.0,0
2024-01-15,1,51,8.0,0
2024-01-15,1,52,11.0,0
2024-01-15,1,53,4.0,0
2024-01-15,1,54,7.0,0
2024-01-15,1,55,0.0,0
2024-01-15,1,56,9.0,0
2024-01-15,1,57,7.0,0
2024-01-15,1,58,4.0,0
2024-01-15,1,59,3.0,0
2024-01-15,1,60,8.0,0
2024-01-15,1,61,4.0,0
2024-01-15,1,62,0.0,0
2024-01-15,1,63,6.0,0
2024-01-15,1,64,1.0,0
2024-01-15,1,65,10.0,0
2024-01-15,1,66,0.0,0
2024-01-15,1,67,0.0,0
2024-01-15,1,68,0.0,0
2024-01-15,1,69,4.0,0
2024-01-15,1,70,5.0,0
2024-01-15,1,71,1.0,0
2024-01-15,1,72,3.0,0
2024-01-15,1,73,3.0,0
2024-01-15,1,74,3.0,0
2024-01-15,1,75,2.0,0
2024-01-15,1,76,7.0,0
2024-01-15,1,77,4.0,0
2024-01-15,1,78,2.0,0
2024-01-15,1,79,4.0,0
2024-01-15,1,80,0.0,0
2024-01-15,1,81,3.0,0
2024-01-15,1,82,0.0,0
2024-01-15,1,83,2.0,0
2024-01-15,1,84,6.0,0
2024-01-15,1,85,0.0,0
2024-01-15,1,86,0.0,0
2024-01-15,1,87,0.0,0
2024-01-15,2,1,1.0,0
2024-01-15,2,2,0.0,0
2024-01-15,2,3,0.0,0
2024-01-15,2,4,0.0,0
2024-01-15,2,5,0.0,0
2024-01-15,2,6,0.0,0
2024-01-15,2,7,0.0,0
2024-01-15,2,8,0.0,0
2024-01-15,2,9,0.0,0
2024-01-15,2,10,0.0,0
2024-01-15,2,11,0.0,0
2024-01-15,2,12,0.0,0
2024-01-15,2,13,1.0,0
2024-01-15,2,14,0.0,0
2024-01-15,2,15,0.0,0
2024-01-15,2,16,0.0,0
2024-01-15,2,17,0.0,0
2024-01-15,2,18,1.0,0
2024-01-15,2,19,0.0,0
2024-01-15,2,20,1.0,0
2024-01-15,2,21,0.0,0
2024-01-15,2,22,6.0,0
2024-01-15,2,23,3.0,0
2024-01-15,2,24,8.0,0
2024-01-15,2,25,5.0,0
2024-01-15,2,26,3.0,0
2024-01-15,2,27,11.0,0
2024-01-15,2,28,10.0,0
2024-01-15,2,29,8.0,0
2024-01-15,2,30,10.0,0
2024-01-15,2,31,7.0,0
2024-01-15,2,32,5.0,0
2024-01-15,2,33,7.0,0
2024-01-15,2,34,2.0,0
2024-01-15,2,35,5.0,0
2024-01-15,2,36,6.0,0
2024-01-15,2,37,6.0,0
2024-01-15,2,38,3.0,0
2024-01-15,2,39,10.0,0
2024-01-15,2,40,4.0,0
2024-01-15,2,41,1.0,0
2024-01-15,2,42,4.0,0
2024-01-15,2,43,4.0,0
2024-01-15,2,44,8.0,0
2024-01-15,2,45,4.0,0
2024-01-15,2,46,6.0,0
2024-01-15,2,47,2.0,0
2024-01-15,2,48,5.0,0
2024-01-15,2,49,6.0,0
2024-01-15,2,50,6.0,0
2024-01-15,2,51,9.0,0
2024-01-15,2,52,2.0,0
2024-01-15,2,53,3.0,0
2024-01-15,2,54,6.0,0
2024-01-15,2,55,3.0,0
2024-01-15,2,56,3.0,0
2024-01-15,2,57,5.0,0
2024-01-15,2,58,1.0,0
2024-01-15,2,59,10.0,0
2024-01-15,2,60,1.0,0
2024-01-15,2,61,7.0,0
2024-01-15,2,62,0.0,0
2024-01-15,2,63,9.0,0
2024-01-15,2,64,9.0,0
2024-01-15,2,65,4.0,0
2024-01-15,2,66,0.0,0
2024-01-15,2,67,0.0,0
2024-01-15,2,68,0.0,0
2024-01-15,2,69,4.0,0
2024-01-15,2,70,2.0,0
2024-01-15,2,71,2.0,0
2024-01-15,2,72,5.0,0
2024-01-15,2,73,3.0,0
2024-01-15,2,74,1.0,0
2024-01-15,2,75,1.0,0
2024-01-15,2,76,2.0,0
2024-01-15,2,77,3.0,0
2024-01-15,2,78,3.0,0
2024-01-15,2,79,2.0,0
2024-01-15,2,80,0.0,0
2024-01-15,2,81,0.0,0
2024-01-15,2,82,0.0,0
2024-01-15,2,83,1.0,0
2024-01-15,2,84,6.0,0
2024-01-15,2,85,0.0,0
2024-01-15,2,86,0.0,0
2024-01-15,2,87,6.0,0
2024-01-15,3,1,0.0,0
2024-01-15,3,2,0.0,0
2024-01-15,3,3,1.0,0
2024-01-15,3,4,1.0,0
2024-01-15,3,5,0.0,0
2024-01-15,3,6,0.0,0
2024-01-15,3,7,0.0,0
2024-01-15,3,8,0.0,0
2024-01-15,3,9,1.0,0
2024-01-15,3,10,0.0,0
2024-01-15,3,11,0.0,0
2024-01-15,3,12,0.0,0
2024-01-15,3,13,0.0,0
2024-01-15,3,14,1.0,0
2024-01-15,3,15,0.0,0
2024-01-15,3,16,0.0,0
2024-01-15,3,17,0.0,0
2024-01-15,3,18,0.0,0
2024-01-15,3,19,1.0,0
2024-01-15,3,20,1.0,0
2024-01-15,3,21,1.0,0
2024-01-15,3,22,3.0,0
2024-01-15,3,23,3.0,0
2024-01-15,3,24,1.0,0
2024-01-15,3,25,4.0,0
2024-01-15,3,26,6.0,0
2024-01-15,3,27,9.0,0
2024-01-15,3,28,7.0,0
2024-01-15,3,29,2.0,0
2024-01-15,3,30,4.0,0
2024-01-15,3,31,1.0,0
2024-01-15,3,32,3.0,0
2024-01-15,3,33,4.0,0
2024-01-15,3,34,2.0,0
2024-01-15,3,35,1.0,0
2024-01-15,3,36,3.0,0
2024-01-15,3,37,6.0,0
2024-01-15,3,38,5.0,0
2024-01-15,3,39,7.0,0
2024-01-15,3,40,2.0,0
2024-01-15,3,41,4.0,0
2024-01-15,3,42,6.0,0
2024-01-15,3,43,9.0,0
2024-01-15,3,44,2.0,0
2024-01-15,3,45,8.0,0
2024-01-15,3,46,10.0,0
2024-01-15,3,47,0.0,0
2024-01-15,3,48,8.0,0
2024-01-15,3,49,14.0,0
2024-01-15,3,50,4.0,0
2024-01-15,3,51,7.0,0
2024-01-15,3,52,3.0,0
2024-01-15,3,53,8.0,0
2024-01-15,3,54,4.0,0
2024-01-15,3,55,9.0,0
2024-01-15,3,56,9.0,0
2024-01-15,3,57,8.0,0
2024-01-15,3,58,9.0,0
2024-01-15,3,59,8.0,0
2024-01-15,3,60,7.0,0
2024-01-15,3,61,6.0,0
2024-01-15,3,62,0.0,0
2024-01-15,3,63,2.0,0
2024-01-15,3,64,3.0,0
2024-01-15,3,65,4.0,0
2024-01-15,3,66,0.0,0
2024-01-15,3,67,0.0,0
2024-01-15,3,68,0.0,0
2024-01-15,3,69,4.0,0
2024-01-15,3,70,4.0,0
2024-01-15,3,71,5.0,0
2024-01-15,3,72,4.0,0
2024-01-15,3,73,4.0,0
2024-01-15,3,74,4.0,0
2024-01-15,3,75,2.0,0
2024-01-15,3,76,1.0,0
2024-01-15,3,77,3.0,0
2024-01-15,3,78,1.0,0
2024-01-15,3,79,3.0,0
2024-01-15,3,80,0.0,0
2024-01-15,3,81,1.0,0
2024-01-15,3,82,1.0,0
2024-01-15,3,83,0.0,0
2024-01-15,3,84,4.0,0
2024-01-15,3,85,0.0,0
2024-01-15,3,86,0.0,0
2024-01-15,3,87,7.0,0
2024-01-16,1,1,0.0,1
2024-01-16,1,2,0.0,1
2024-01-16,1,3,0.0,1
2024-01-16,1,4,0.0,1
2024-01-16,1,5,1.0,1
2024-01-16,1,6,0.0,1
2024-01-16,1,7,0.0,1
2024-01-16,1,8,0.0,1
2024-01-16,1,9,0.0,1
2024-01-16,1,10,1.0,1
2024-01-16,1,11,0.0,1
2024-01-16,1,12,0.0,1
2024-01-16,1,13,1.0,1
2024-01-16,1,14,0.0,1
2024-01-16,1,15,0.0,1
2024-01-16,1,16,0.0,1
2024-01-16,1,17,2.0,1
2024-01-16,1,18,0.0,1
2024-01-16,1,19,0.0,1
2024-01-16,1,20,1.0,1
2024-01-16,1,21,1.0,1
2024-01-16,1,22,2.0,1
2024-01-16,1,23,5.0,1
2024-01-16,1,24,6.0,1
2024-01-16,1,25,5.0,1
2024-01-16,1,26,6.0,1
2024-01-16,1,27,6.0,1
2024-01-16,1,28,14.0,1
2024-01-16,1,29,5.0,1
2024-01-16,1,30,5.0,1
2024-01-16,1,31,12.0,1
2024-01-16,1,32,3.0,1
2024-01-16,1,33,12.0,1
2024-01-16,1,34,3.0,1
2024-01-16,1,35,7.0,1
2024-01-16,1,36,3.0,1
2024-01-16,1,37,8.0,1
2024-01-16,1,38,4.0,1
2024-01-16,1,39,8.0,1
2024-01-16,1,40,6.0,1
2024-01-16,1,41,6.0,1
2024-01-16,1,42,8.0,1
2024-01-16,1,43,5.0,1
2024-01-16,1,44,6.0,1
2024-01-16,1,45,5.0,1
2024-01-16,1,46,8.0,1
2024-01-16,1,47,4.0,1
2024-01-16,1,48,4.0,1
2024-01-16,1,49,11.0,1
2024-01-16,1,50,4.0,1
2024-01-16,1,51,3.0,1
2024-01-16,1,52,8.0,1
2024-01-16,1,53,8.0,1
2024-01-16,1,54,4.0,1
2024-01-16,1,55,4.0,1
2024-01-16,1,56,4.0,1
2024-01-16,1,57,6.0,1
2024-01-16,1,58,14.0,1
2024-01-16,1,59,9.0,1
2024-01-16,1,60,9.0,1
2024-01-16,1,61,5.0,1
2024-01-16,1,62,0.0,1
2024-01-16,1,63,8.0,1
2024-01-16,1,64,2.0,1
2024-01-16,1,65,6.0,1
2024-01-16,1,66,0.0,1
2024-01-16,1,67,0.0,1
2024-01-16,1,68,0.0,1
2024-01-16,1,69,4.0,1
2024-01-16,1,70,4.0,1
2024-01-16,1,71,3.0,1
2024-01-16,1,72,5.0,1
2024-01-16,1,73,4.0,1
2024-01-16,1,74,2.0,1
2024-01-16,1,75,1.0,1
2024-01-16,1,76,1.0,1
2024-01-16,1,77,2.0,1
2024-01-16,1,78,2.0,1
2024-01-16,1,79,3.0,1
2024-01-16,1,80,0.0,1
2024-01-16,1,81,1.0,1
2024-01-16,1,82,0.0,1
2024-01-16,1,83,1.0,1
2024-01-16,1,84,8.0,1
2024-01-16,1,85,0.0,1
2024-01-16,1,86,0.0,1
2024-01-16,1,87,0.0,1
2024-01-16,2,1,1.0,1
2024-01-16,2,2,0.0,1
2024-01-16,2,3,1.0,1
2024-01-16,2,4,0.0,1
2024-01-16,2,5,0.0,1
2024-01-16,2,6,0.0,1
2024-01-16,2,7,0.0,1
2024-01-16,2,8,1.0,1
2024-01-16,2,9,0.0,1
2024-01-16,2,10,1.0,1
2024-01-16,2,11,1.0,1
2024-01-16,2,12,0.0,1
2024-01-16,2,13,0.0,1
2024-01-16,2,14,0.0,1
2024-01-16,2,15,0.0,1
2024-01-16,2,16,0.0,1
2024-01-16,2,17,0.0,1
2024-01-16,2,18,0.0,1
2024-01-16,2,19,0.0,1
2024-01-16,2,20,0.0,1
2024-01-16,2,21,1.0,1
2024-01-16,2,22,2.0,1
2024-01-16,2,23,4.0,1
2024-01-16,2,24,6.0,1
2024-01-16,2,25,1.0,1
2024-01-16,2,26,3.0,1
2024-01-16,2,27,1.0,1
2024-01-16,2,28,9.0,1
2024-01-16,2,29,9.0,1
2024-01-16,2,30,3.0,1
2024-01-16,2,31,2.0,1
2024-01-16,2,32,11.0,1
2024-01-16,2,33,2.0,1
2024-01-16,2,34,2.0,1
2024-01-16,2,35,8.0,1
2024-01-16,2,36,11.0,1
2024-01-16,2,37,5.0,1
2024-01-16,2,38,5.0,1
2024-01-16,2,39,4.0,1
2024-01-16,2,40,5.0,1
2024-01-16,2,41,6.0,1
2024-01-16,2,42,2.0,1
2024-01-16,2,43,4.0,1
2024-01-16,2,44,7.0,1
2024-01-16,2,45,4.0,1
2024-01-16,2,46,2.0,1
2024-01-16,2,47,3.0,1
2024-01-16,2,48,3.0,1
2024-01-16,2,49,6.0,1
2024-01-16,2,50,4.0,1
2024-01-16,2,51,6.0,1
2024-01-16,2,52,7.0,1
2024-01-16,2,53,7.0,1
2024-01-16,2,54,2.0,1
2024-01-16,2,55,13.0,1
2024-01-16,2,56,4.0,1
2024-01-16,2,57,0.0,1
2024-01-16,2,58,5.0,1
2024-01-16,2,59,5.0,1
2024-01-16,2,60,4.0,1
2024-01-16,2,61,0.0,1
2024-01-16,2,62,0.0,1
2024-01-16,2,63,10.0,1
2024-01-16,2,64,5.0,1
2024-01-16,2,65,7.0,1
2024-01-16,2,66,0.0,1
2024-01-16,2,67,0.0,1
2024-01-16,2,68,0.0,1
2024-01-16,2,69,6.0,1
2024-01-16,2,70,5.0,1
2024-01-16,2,71,6.0,1
2024-01-16,2,72,1.0,1
2024-01-16,2,73,2.0,1
2024-01-16,2,74,2.0,1
2024-01-16,2,75,1.0,1
2024-01-16,2,76,0.0,1
2024-01-16,2,77,2.0,1
2024-01-16,2,78,1.0,1
2024-01-16,2,79,0.0,1
2024-01-16,2,80,0.0,1
2024-01-16,2,81,0.0,1
2024-01-16,2,82,0.0,1
2024-01-16,2,83,1.0,1
2024-01-16,2,84,6.0,1
2024-01-16,2,85,0.0,1
2024-01-16,2,86,0.0,1
2024-01-16,2,87,11.0,1
2024-01-16,3,1,0.0,1
2024-01-16,3,2,1.0,1
2024-01-16,3,3,0.0,1
2024-01-16,3,4,1.0,1
2024-01-16,3,5,0.0,1
