store_id,product_id,transaction_date,transaction_qty,transaction_id
ST1,75,2024-01-09,6,"[4505, 4529, 4544, 4694, 4695, 4704]"
ST1,75,2024-01-10,1,[5247]
ST1,75,2024-01-11,1,[5779]
ST1,75,2024-01-12,2,"[6193, 6423]"
ST1,75,2024-01-13,1,[6670]
ST1,75,2024-01-14,2,"[7397, 7585]"
ST1,75,2024-01-15,2,"[8154, 8468]"
ST1,75,2024-01-16,1,[8740]
ST1,75,2024-01-17,3,"[9274, 9448, 9468]"
ST1,75,2024-01-18,2,"[9818, 9942]"
ST1,75,2024-01-19,3,"[10422, 10604, 10843]"
ST1,75,2024-01-20,4,"[10938, 11063, 11409, 11437]"
ST1,75,2024-01-21,2,"[11646, 11933]"
ST1,75,2024-01-22,3,"[12221, 12405, 12462]"
ST1,75,2024-01-23,2,"[12598, 12952]"
ST1,75,2024-01-24,2,"[13430, 13530]"
ST1,75,2024-01-25,1,[14086]
ST1,75,2024-01-26,3,"[14372, 14679, 14790]"
ST1,75,2024-01-27,1,[15257]
ST1,75,2024-01-29,1,[16063]
ST1,75,2024-01-31,1,[17291]
ST1,75,2024-02-01,2,"[17527, 17622]"
ST1,75,2024-02-02,4,"[18165, 18181, 18341, 18376]"
ST1,75,2024-02-03,4,"[18702, 18720, 18801, 19012]"
ST1,75,2024-02-04,1,[19283]
ST1,75,2024-02-05,5,"[19805, 19865, 19981, 20018, 20108]"
ST1,75,2024-02-07,6,"[20877, 20992, 21003, 21134, 21156, 21197]"
ST1,75,2024-02-08,3,"[21376, 21787]"
ST1,75,2024-02-09,3,"[21921, 22107, 22108]"
ST1,75,2024-02-10,3,"[22624, 22735, 22938]"
ST1,75,2024-02-11,1,[23096]
ST1,75,2024-02-12,4,"[23699, 23715, 23935, 23948]"
ST1,75,2024-02-14,2,"[24889, 24962]"
ST1,75,2024-02-15,3,"[25729, 25948, 25960]"
ST1,75,2024-02-16,3,"[26228, 26261, 26620]"
ST1,75,2024-02-17,2,"[26718, 26753]"
ST1,75,2024-02-18,2,"[27206, 27628]"
ST1,75,2024-02-19,5,"[27941, 28147, 28201, 28374, 28417]"
ST1,75,2024-02-20,5,"[28637, 28642, 28702, 28883, 28998]"
ST1,75,2024-02-21,1,[29345]
ST1,75,2024-02-22,3,"[29826, 29847, 30128]"
ST1,75,2024-02-23,3,"[30309, 30527, 30676]"
ST1,75,2024-02-24,3,"[31078, 31187, 31236]"
ST1,75,2024-02-25,2,"[31754, 31756]"
ST1,75,2024-02-26,1,[32319]
ST1,75,2024-02-27,3,"[32584, 32852, 33136]"
ST1,75,2024-02-28,1,[33355]
ST1,75,2024-03-01,4,"[33873, 33939, 34083, 34265]"
ST1,75,2024-03-02,2,"[34985, 35006]"
ST1,75,2024-03-03,1,[35361]
ST1,75,2024-03-04,2,"[36002, 36361]"
ST1,75,2024-03-05,3,"[36758, 36878, 36909]"
ST1,75,2024-03-06,2,"[37452, 37630]"
ST1,75,2024-03-07,4,"[38068, 38071, 38081, 38264]"
ST1,75,2024-03-08,11,"[38546, 38561, 38632, 38713, 38845, 39031]"
ST1,75,2024-03-09,2,"[39208, 39468]"
ST1,75,2024-03-10,4,"[40076, 40125, 40193, 40438]"
ST1,75,2024-03-11,2,"[40825, 41152]"
ST1,75,2024-03-12,2,"[41365, 41648]"
ST1,75,2024-03-13,3,"[41917, 41934, 42006]"
ST1,75,2024-03-15,4,"[43734, 43793, 43963, 43979]"
ST1,75,2024-03-16,5,"[44316, 44350, 44453, 44604, 44792]"
ST1,75,2024-03-17,2,"[44977, 45194]"
ST1,75,2024-03-18,3,"[45626, 45841, 46061]"
ST1,75,2024-03-19,4,"[46621, 46699, 46895, 46918]"
ST1,75,2024-03-20,7,"[46991, 47033, 47203, 47253, 47268, 47465, 47598]"
ST1,75,2024-03-21,2,"[47815, 47993]"
ST1,75,2024-03-22,3,"[48560, 48583, 48906]"
ST1,75,2024-03-23,2,"[49167, 49493]"
ST1,75,2024-03-24,1,[50076]
ST1,75,2024-03-25,1,[51067]
ST1,75,2024-03-26,2,"[51544, 51721]"
ST1,75,2024-03-27,4,"[51918, 52107, 52282, 52458]"
ST1,75,2024-03-28,2,"[52704, 52857]"
ST1,75,2024-03-29,3,"[53319, 53558, 53601]"
ST1,75,2024-03-30,1,[53877]
ST1,75,2024-03-31,2,"[54701, 54724]"
ST1,75,2024-04-01,5,"[55168, 55452, 55556, 55653, 55686]"
ST1,75,2024-04-02,2,"[56193, 56211]"
ST1,75,2024-04-03,4,"[57011, 57036, 57368, 57414]"
ST1,75,2024-04-04,1,[58157]
ST1,75,2024-04-05,7,"[58552, 58628, 58675, 58729, 58757, 58842, 58932]"
ST1,75,2024-04-06,2,"[59486, 59713]"
ST1,75,2024-04-07,2,"[60536, 60594]"
ST1,75,2024-04-08,11,"[60906, 60982, 61269, 61426, 61502, 61549]"
ST1,75,2024-04-09,6,"[61698, 61749, 61977, 61978, 62002, 62396]"
ST1,75,2024-04-10,4,"[62767, 62782, 62830, 62868]"
ST1,75,2024-04-11,2,"[63659, 64087]"
ST1,75,2024-04-12,5,"[64243, 64294, 64516, 64675, 64864]"
ST1,75,2024-04-13,3,"[65069, 65155, 65407]"
ST1,75,2024-04-15,7,"[66961, 67168, 67223, 67320, 67524, 67540, 67584]"
ST1,75,2024-04-16,3,"[68031, 68189, 68388]"
ST1,75,2024-04-19,4,"[70787, 70927, 71149, 71164]"
ST1,75,2024-04-20,7,"[71270, 71397, 71427, 71492, 71565, 71829, 72038]"
ST1,75,2024-04-21,2,"[72348, 72722]"
ST1,75,2024-04-22,4,"[73151, 73177, 73483, 73581]"
ST1,75,2024-04-23,1,[73897]
ST1,75,2024-04-24,2,"[75136, 75211]"
ST1,75,2024-04-25,7,"[75820, 75872, 75955, 75992, 76009, 76125, 76251]"
ST1,75,2024-04-26,2,"[76885, 77136]"
ST1,75,2024-04-27,6,"[77263, 77381, 77619, 77800, 78059, 78117]"
ST1,75,2024-04-28,3,"[78323, 78541, 78679]"
ST1,75,2024-04-29,3,"[79093, 79096, 79313]"
ST1,75,2024-04-30,2,"[80318, 80371]"
ST1,75,2024-05-01,5,"[80790, 80976, 81106, 81233, 81264]"
ST1,75,2024-05-02,4,"[81668, 81945, 81966, 82381]"
ST1,75,2024-05-03,4,"[82943, 82985, 83126, 83448]"
ST1,75,2024-05-04,3,"[83953, 84377, 84531]"
ST1,75,2024-05-05,8,"[84940, 85056, 85135, 85168, 85206, 85283, 85370, 85428]"
ST1,75,2024-05-06,1,[86560]
ST1,75,2024-05-07,3,"[87077, 87279, 87595]"
ST1,75,2024-05-08,6,"[88068, 88333, 88553]"
ST1,75,2024-05-09,5,"[89131, 89442, 89443, 89478, 89982]"
ST1,75,2024-05-10,5,"[90451, 90503, 90626, 90663, 91001]"
ST1,75,2024-05-11,2,"[91309, 92114]"
ST1,75,2024-05-12,4,"[92360, 92654, 92822, 93073]"
ST1,75,2024-05-13,1,[93408]
ST1,75,2024-05-14,4,"[94598, 94780, 94964, 95263]"
ST1,75,2024-05-15,7,"[95740, 96028, 96107, 96138, 96265, 96501, 96569]"
ST1,75,2024-05-16,4,"[97045, 97293, 97543, 97834]"
ST1,75,2024-05-17,2,"[98021, 98114]"
ST1,75,2024-05-18,6,"[98963, 99156, 99381, 99756, 99761, 99832]"
ST1,75,2024-05-19,6,"[100655, 100748, 100858, 100895, 101202, 101213]"
ST1,75,2024-05-20,8,"[101317, 101393, 101521, 101556, 101637, 101756, 101767, 102362]"
ST1,75,2024-05-21,3,"[102631, 102731, 103249]"
ST1,75,2024-05-22,5,"[103836, 103871, 104297, 104299, 104444]"
ST1,75,2024-05-23,3,"[104763, 104877, 105202]"
ST1,75,2024-05-24,2,"[106405, 106500]"
ST1,75,2024-05-25,6,"[107322, 107404, 107440, 107459, 107609, 107774]"
ST1,75,2024-05-26,2,"[107947, 108822]"
ST1,75,2024-05-27,3,"[109134, 109656, 110055]"
ST1,75,2024-05-28,2,"[110295, 110765]"
ST1,75,2024-05-29,2,"[111330, 111617]"
ST1,75,2024-05-30,5,"[112199, 112257, 112411, 112661, 112793]"
ST1,75,2024-05-31,5,"[113088, 113103, 113371, 113543, 113563]"
ST1,76,2024-01-01,1,[356]
ST1,76,2024-01-02,3,"[788, 1030, 1077]"
ST1,76,2024-01-03,3,"[1324, 1412, 1511]"
ST1,76,2024-01-04,3,"[1833, 1975, 1983]"
ST1,76,2024-01-07,3,"[3330, 3683, 3786]"
ST1,76,2024-01-08,7,"[4188, 4198, 4209, 4293]"
ST1,76,2024-01-09,2,[4501]
ST1,76,2024-01-10,7,"[5058, 5078, 5124, 5241, 5399, 5440, 5490]"
ST1,76,2024-01-11,1,[5660]
ST1,76,2024-01-12,2,"[6411, 6648]"
ST1,76,2024-01-13,2,"[6710, 7215]"
ST1,76,2024-01-15,7,"[8086, 8178, 8182, 8196, 8237, 8321, 8442]"
ST1,76,2024-01-16,1,[8801]
ST1,76,2024-01-17,5,"[9438, 9453, 9466, 9546, 9666]"
ST1,76,2024-01-18,2,"[10036, 10202]"
ST1,76,2024-01-19,7,"[10523, 10555, 10572, 10596, 10750, 10822, 10871]"
ST1,76,2024-01-20,1,[11384]
ST1,76,2024-01-21,1,[11539]
ST1,76,2024-01-23,2,"[12939, 13105]"
ST1,76,2024-01-24,5,"[13371, 13553, 13578, 13684, 13721]"
ST1,76,2024-01-25,3,"[13790, 13837, 14049]"
ST1,76,2024-01-26,1,[14508]
ST1,76,2024-01-27,3,"[15008, 15273, 15390]"
ST1,76,2024-01-28,4,"[15632, 15670, 15766, 15844]"
ST1,76,2024-01-29,1,[16292]
ST1,76,2024-01-30,3,"[16643, 16756, 16831]"
ST1,76,2024-01-31,2,"[16940, 17118]"
ST1,76,2024-02-02,2,"[18127, 18143]"
ST1,76,2024-02-03,2,"[18686, 18858]"
ST1,76,2024-02-04,2,"[19377, 19403]"
ST1,76,2024-02-05,4,"[19795, 19896, 19952, 20027]"
ST1,76,2024-02-06,1,[20485]
ST1,76,2024-02-07,2,"[21051, 21123]"
ST1,76,2024-02-08,8,"[21592, 21597, 21749, 21762]"
ST1,76,2024-02-10,4,"[22454, 22504, 22541, 22935]"
ST1,76,2024-02-12,2,"[23914, 23951]"
ST1,76,2024-02-15,6,"[25612, 25631, 25676, 25703, 25715, 25864]"
ST1,76,2024-02-16,1,[26123]
ST1,76,2024-02-17,5,"[26813, 26858, 26911, 27023, 27122]"
ST1,76,2024-02-18,2,"[27285, 27533]"
ST1,76,2024-02-19,6,"[28052, 28103, 28140, 28176, 28306, 28385]"
ST1,76,2024-02-20,6,"[28490, 28675, 28734, 28899, 28914, 29020]"
ST1,76,2024-02-22,2,"[29692, 29854]"
ST1,76,2024-02-23,3,"[30281, 30362, 30599]"
ST1,76,2024-02-24,2,"[30999, 31075]"
ST1,76,2024-02-25,3,"[31463, 31605, 31722]"
ST1,76,2024-02-26,2,"[32378, 32415]"
ST1,76,2024-02-27,2,"[33003, 33087]"
ST1,76,2024-03-01,3,"[34182, 34194, 34276]"
ST1,76,2024-03-02,4,"[34660, 34682, 34845, 35002]"
ST1,76,2024-03-03,1,[35540]
ST1,76,2024-03-04,1,[35986]
ST1,76,2024-03-05,3,"[36650, 36719, 37072]"
ST1,76,2024-03-06,1,[37197]
ST1,76,2024-03-07,3,"[37722, 37762, 38136]"
ST1,76,2024-03-08,9,"[38427, 38784, 38909, 38923, 38982]"
ST1,76,2024-03-09,4,"[39200, 39226, 39552]"
ST1,76,2024-03-10,5,"[39930, 39968, 39990, 40057, 40433]"
ST1,76,2024-03-12,3,"[41606, 41655, 41738]"
ST1,76,2024-03-13,1,[41968]
ST1,76,2024-03-14,4,"[42718, 42770, 42833, 43073]"
ST1,76,2024-03-15,8,"[43576, 43604, 43663, 43683, 43700, 43747, 43787, 43898]"
ST1,76,2024-03-16,1,[44366]
ST1,76,2024-03-17,7,"[45059, 45112, 45198, 45213, 45266, 45323, 45494]"
ST1,76,2024-03-18,1,[45756]
ST1,76,2024-03-19,6,"[46501, 46564, 46666, 46689, 46765, 46949]"
ST1,76,2024-03-20,5,"[47000, 47133, 47155, 47233, 47628]"
ST1,76,2024-03-21,1,[48182]
ST1,76,2024-03-22,3,"[48595, 48702, 48875]"
ST1,76,2024-03-23,3,"[49462, 49472, 49669]"
ST1,76,2024-03-24,2,"[49956, 50005]"
ST1,76,2024-03-25,3,"[50508, 50568, 50686]"
ST1,76,2024-03-26,4,"[51204, 51599, 51606, 51644]"
ST1,76,2024-03-27,3,"[51845, 52324, 52452]"
ST1,76,2024-03-28,3,"[52563, 52745, 52944]"
ST1,76,2024-03-29,3,"[53200, 53534, 53663]"
ST1,76,2024-03-30,2,"[54199, 54245]"
ST1,76,2024-03-31,4,"[54471, 54610, 54661, 54682]"
ST1,76,2024-04-01,1,[55577]
ST1,76,2024-04-02,5,"[56140, 56168, 56221, 56382, 56512]"
ST1,76,2024-04-05,3,"[58467, 58805, 59025]"
ST1,76,2024-04-06,1,[59177]
ST1,76,2024-04-07,3,"[59836, 60347, 60422]"
ST1,76,2024-04-08,14,"[61194, 61213, 61331, 61353, 61367, 61382, 61423, 61459]"
ST1,76,2024-04-09,1,[61724]
ST1,76,2024-04-10,7,"[62511, 62568, 62747, 63067, 63075, 63123, 63198]"
ST1,76,2024-04-11,1,[63450]
ST1,76,2024-04-12,4,"[64253, 64622, 64825, 65045]"
ST1,76,2024-04-13,2,"[65108, 65826]"
ST1,76,2024-04-14,1,[66099]
ST1,76,2024-04-15,6,"[67098, 67156, 67187, 67311, 67535, 67613]"
ST1,76,2024-04-16,2,"[67818, 68074]"
ST1,76,2024-04-17,5,"[68773, 69045, 69076, 69208, 69392]"
ST1,76,2024-04-18,4,"[69575, 69822, 70211, 70252]"
ST1,76,2024-04-19,8,"[70666, 70712, 70779, 70886, 70917, 71016, 71069, 71225]"
ST1,76,2024-04-20,5,"[71277, 71529, 71602, 71877, 72016]"
ST1,76,2024-04-21,1,[72543]
ST1,76,2024-04-22,3,"[73065, 73333, 73663]"
ST1,76,2024-04-23,4,"[73774, 73906, 74308, 74509]"
ST1,76,2024-04-24,4,"[74993, 75330, 75363, 75411]"
ST1,76,2024-04-25,2,"[75544, 75937]"
ST1,76,2024-04-26,4,"[76425, 76590, 76959, 76970]"
ST1,76,2024-04-27,6,"[77298, 77300, 77343, 77838, 77973, 78044]"
ST1,76,2024-04-28,4,"[78206, 78346, 78484, 78901]"
ST1,76,2024-04-29,2,"[79424, 79503]"
ST1,76,2024-04-30,2,"[79979, 80193]"
ST1,76,2024-05-01,5,"[81063, 81114, 81130, 81142, 81283]"
ST1,76,2024-05-02,6,"[81879, 81912, 81975, 82183, 82326, 82410]"
ST1,76,2024-05-03,1,[82927]
ST1,76,2024-05-04,5,"[83862, 83930, 83958, 84113, 84149]"
ST1,76,2024-05-05,6,"[85027, 85083, 85090, 85222, 85379, 85667]"
ST1,76,2024-05-06,1,[86303]
ST1,76,2024-05-07,6,"[86797, 87370, 87403, 87456, 87547, 87613]"
ST1,76,2024-05-08,15,"[88444, 88451, 88472, 88618, 88650, 88725, 88765, 88785]"
ST1,76,2024-05-09,4,"[89136, 89284, 89612, 89760]"
ST1,76,2024-05-10,8,"[90120, 90184, 90223, 90284, 90493, 90822, 90911, 90996]"
ST1,76,2024-05-11,1,[92004]
ST1,76,2024-05-12,3,"[92789, 92864, 93254]"
ST1,76,2024-05-13,4,"[93314, 93342, 93360, 94294]"
ST1,76,2024-05-14,3,"[94530, 94610, 95236]"
ST1,76,2024-05-15,8,"[95932, 96016, 96065, 96090, 96215, 96324, 96397, 96520]"
ST1,76,2024-05-16,2,"[96861, 97158]"
ST1,76,2024-05-17,7,"[98061, 98245, 98328, 98413, 98433, 98522, 98623]"
ST1,76,2024-05-18,4,"[99365, 99400, 99929, 99980]"
ST1,76,2024-05-19,8,"[100645, 100685, 100687, 100731, 100846, 100965, 101037, 101263]"
ST1,76,2024-05-20,5,"[101599, 101701, 101726, 102111, 102135]"
ST1,76,2024-05-21,3,"[102573, 102639, 103010]"
ST1,76,2024-05-22,6,"[103596, 103716, 103891, 104093, 104388, 104552]"
ST1,76,2024-05-23,3,"[105342, 105360, 105620]"
ST1,76,2024-05-24,6,"[106035, 106497, 106652, 106684, 106753, 106789]"
ST1,76,2024-05-25,5,"[106988, 106999, 107187, 107387, 107657]"
ST1,76,2024-05-26,1,[108165]
ST1,76,2024-05-27,5,"[109082, 109621, 109712, 109945, 109956]"
ST1,76,2024-05-28,4,"[110134, 110437, 110517, 110891]"
ST1,76,2024-05-29,3,"[111148, 111680, 111768]"
ST1,76,2024-05-30,4,"[112217, 112510, 112616, 112885]"
ST1,76,2024-05-31,1,[113416]
ST1,77,2024-01-02,4,"[654, 877, 1066, 1075]"
ST1,77,2024-01-03,2,"[1258, 1264]"
ST1,77,2024-01-05,5,"[2410, 2542, 2549, 2683, 2703]"
ST1,77,2024-01-06,2,"[3112, 3202]"
ST1,77,2024-01-07,2,"[3723, 3738]"
ST1,77,2024-01-09,2,"[4548, 4713]"
ST1,77,2024-01-10,4,"[5004, 5053, 5192, 5197]"
ST1,77,2024-01-11,2,"[5764, 5787]"
ST1,77,2024-01-12,3,"[6457, 6566, 6590]"
ST1,77,2024-01-13,2,"[6968, 7008]"
ST1,77,2024-01-14,1,[7827]
ST1,77,2024-01-15,4,"[8012, 8308, 8385, 8511]"
ST1,77,2024-01-16,2,"[8557, 8785]"
ST1,77,2024-01-17,1,[9408]
ST1,77,2024-01-18,2,"[9921, 9983]"
ST1,77,2024-01-19,1,[10760]
ST1,77,2024-01-20,7,"[10951, 11060, 11082, 11151, 11304, 11332, 11394]"
ST1,77,2024-01-23,1,[12987]
ST1,77,2024-01-24,2,"[13496, 13653]"
ST1,77,2024-01-25,3,"[13974, 14067, 14123]"
ST1,77,2024-01-26,4,"[14403, 14702, 14792, 14798]"
ST1,77,2024-01-27,5,"[15040, 15174, 15229, 15286, 15415]"
ST1,77,2024-01-28,2,"[15475, 15582]"
ST1,77,2024-01-29,3,"[16018, 16142, 16174]"
ST1,77,2024-01-30,4,"[16715, 16767, 16795, 16877]"
ST1,77,2024-01-31,1,[17335]
ST1,77,2024-02-01,3,"[17607, 17631, 17794]"
ST1,77,2024-02-02,5,"[18060, 18065, 18227, 18419, 18446]"
ST1,77,2024-02-03,2,"[18851, 19034]"
ST1,77,2024-02-04,2,"[19370, 19444]"
ST1,77,2024-02-05,4,"[19843, 19972, 20099, 20124]"
ST1,77,2024-02-06,1,[20351]
ST1,77,2024-02-09,1,[22313]
ST1,77,2024-02-10,3,"[22478, 22600, 22607]"
ST1,77,2024-02-11,1,[23202]
ST1,77,2024-02-12,5,"[23789, 23812, 23954, 23962, 24120]"
ST1,77,2024-02-15,2,"[25874, 25995]"
ST1,77,2024-02-16,5,"[26031, 26273, 26553, 26580, 26623]"
ST1,77,2024-02-17,5,"[26699, 26761, 26889, 26902, 27044]"
ST1,77,2024-02-18,2,"[27430, 27741]"
ST1,77,2024-02-19,5,"[27970, 28016, 28241, 28402, 28453]"
ST1,77,2024-02-20,7,"[28544, 28654, 28677, 28887, 28950, 28964, 29053]"
ST1,77,2024-02-22,2,"[30068, 30100]"
ST1,77,2024-02-23,2,"[30498, 30765]"
ST1,77,2024-02-24,7,"[30865, 31155, 31175, 31249, 31263, 31321, 31356]"
ST1,77,2024-02-25,5,"[31502, 31649, 31663, 31742, 31789]"
ST1,77,2024-02-26,3,"[32297, 32343, 32522]"
ST1,77,2024-02-27,5,"[32738, 32764, 32935, 33022, 33154]"
ST1,77,2024-02-28,1,[33679]
ST1,77,2024-03-01,2,"[34017, 34062]"
ST1,77,2024-03-02,4,"[34508, 34616, 35000, 35049]"
ST1,77,2024-03-03,6,"[35238, 35245, 35271, 35309, 35363, 35534]"
ST1,77,2024-03-04,5,"[36102, 36198, 36209, 36275, 36346]"
ST1,77,2024-03-05,4,"[36732, 36821, 36994, 37012]"
ST1,77,2024-03-06,3,"[37500, 37614, 37632]"
ST1,77,2024-03-07,2,"[37973, 38199]"
ST1,77,2024-03-08,2,[38768]
ST1,77,2024-03-09,2,"[39243, 39692]"
ST1,77,2024-03-11,1,[40801]
ST1,77,2024-03-12,2,"[41426, 41657]"
ST1,77,2024-03-13,2,"[42117, 42271]"
ST1,77,2024-03-15,1,[43910]
ST1,77,2024-03-16,3,"[44096, 44355, 44738]"
ST1,77,2024-03-17,6,"[44991, 44993, 45139, 45159, 45174, 45356]"
ST1,77,2024-03-18,2,"[45809, 45885]"
ST1,77,2024-03-19,2,"[46443, 46816]"
ST1,77,2024-03-20,6,"[47321, 47342, 47380, 47446, 47532, 47544]"
ST1,77,2024-03-22,2,"[48521, 48929]"
ST1,77,2024-03-23,3,"[49291, 49542, 49691]"
ST1,77,2024-03-24,3,"[50161, 50270, 50393]"
ST1,77,2024-03-25,3,"[50756, 50761, 50843]"
ST1,77,2024-03-26,5,"[51325, 51689, 51724, 51746, 51765]"
ST1,77,2024-03-27,6,"[51977, 51997, 52168, 52209, 52244, 52314]"
ST1,77,2024-03-28,2,"[52999, 53107]"
ST1,77,2024-03-29,4,"[53266, 53413, 53454, 53562]"
ST1,77,2024-03-30,4,"[53977, 53998, 54160, 54330]"
ST1,77,2024-03-31,3,"[54414, 54553, 54791]"
ST1,77,2024-04-01,3,"[55282, 55377, 55595]"
ST1,77,2024-04-02,3,"[56094, 56278, 56579]"
ST1,77,2024-04-03,6,"[56865, 56867, 56959, 57040, 57202, 57445]"
ST1,77,2024-04-04,2,"[57949, 58129]"
ST1,77,2024-04-05,7,"[58472, 58503, 58532, 58655, 58922, 58927, 58960]"
ST1,77,2024-04-06,5,"[59320, 59531, 59685, 59715, 59736]"
ST1,77,2024-04-07,4,"[60161, 60447, 60473, 60510]"
ST1,77,2024-04-08,2,[60843]
ST1,77,2024-04-09,2,"[61753, 62011]"
ST1,77,2024-04-10,3,"[62558, 62741, 62749]"
ST1,77,2024-04-11,1,[63620]
ST1,77,2024-04-12,7,"[64349, 64485, 64519, 64683, 64704, 64903, 65050]"
ST1,77,2024-04-13,2,"[65410, 65505]"
ST1,77,2024-04-14,1,[66699]
ST1,77,2024-04-15,5,"[66997, 67364, 67448, 67561, 67619]"
ST1,77,2024-04-16,2,"[68048, 68508]"
ST1,77,2024-04-17,4,"[68826, 68993, 69345, 69387]"
ST1,77,2024-04-18,3,"[69857, 69866, 70275]"
ST1,77,2024-04-19,2,"[70598, 70982]"
ST1,77,2024-04-20,7,"[71336, 71531, 71585, 71801, 71838, 71903, 72057]"
ST1,77,2024-04-21,1,[72695]
ST1,77,2024-04-22,1,[73502]
ST1,77,2024-04-23,4,"[74044, 74073, 74125, 74369]"
ST1,77,2024-04-24,8,"[74666, 75017, 75034, 75070, 75095, 75225, 75244, 75338]"
ST1,77,2024-04-25,5,"[75611, 75841, 75849, 75971, 76295]"
ST1,77,2024-04-26,4,"[76569, 76924, 77139, 77161]"
ST1,77,2024-04-27,7,"[77480, 77688, 77771, 77842, 77860, 77998, 78012]"
ST1,77,2024-04-28,3,"[78183, 78369, 78572]"
ST1,77,2024-04-29,4,"[79017, 79194, 79382, 79607]"
ST1,77,2024-04-30,5,"[79863, 79875, 80190, 80255, 80283]"
ST1,77,2024-05-01,5,"[80768, 80870, 80940, 81281, 81360]"
ST1,77,2024-05-02,9,"[81653, 81771, 81777, 81806, 82059, 82090, 82387, 82415, 82477]"
ST1,77,2024-05-03,4,"[82789, 82895, 82989, 83223]"
ST1,77,2024-05-04,6,"[84101, 84248, 84256, 84394, 84491, 84502]"
ST1,77,2024-05-05,12,"[84932, 84949, 84984, 85020, 85115, 85176, 85271, 85286, 85539, 85546, 85588, 85591]"
ST1,77,2024-05-06,3,"[86043, 86323, 86590]"
ST1,77,2024-05-07,1,[86833]
ST1,77,2024-05-08,4,"[88409, 88464]"
ST1,77,2024-05-09,1,[89492]
ST1,77,2024-05-10,3,"[90096, 90175, 90404]"
ST1,77,2024-05-11,4,"[91338, 91487, 91543, 91566]"
ST1,77,2024-05-12,8,"[92428, 92512, 92598, 92716, 92888, 93109, 93151, 93263]"
ST1,77,2024-05-13,3,"[93289, 93741, 93844]"
ST1,77,2024-05-15,6,"[95795, 96295, 96417, 96545, 96550, 96630]"
ST1,77,2024-05-16,3,"[96703, 97755, 97838]"
ST1,77,2024-05-17,3,"[98135, 98402, 98654]"
ST1,77,2024-05-18,2,"[99444, 99453]"
ST1,77,2024-05-19,5,"[100440, 100521, 100919, 101178, 101183]"
ST1,77,2024-05-20,13,"[101596, 101673, 101703, 101853, 101878, 101925, 102080, 102104, 102176, 102206, 102234, 102338, 102387]"
ST1,77,2024-05-21,2,"[103218, 103448]"
ST1,77,2024-05-22,1,[104402]
ST1,77,2024-05-23,2,"[105049, 105443]"
ST1,77,2024-05-24,8,"[106248, 106297, 106332, 106345, 106378, 106540, 106661, 106745]"
ST1,77,2024-05-25,5,"[106984, 107283, 107291, 107507, 107825]"
ST1,77,2024-05-26,7,"[108140, 108495, 108562, 108647, 108748, 108857, 108874]"
ST1,77,2024-05-27,7,"[109247, 109517, 109576, 109627, 109743, 109917, 109995]"
ST1,77,2024-05-28,6,"[110114, 110352, 110834, 110859, 111010, 111030]"
ST1,77,2024-05-29,6,"[111360, 111457, 111535, 111706, 111962, 111997]"
ST1,77,2024-05-30,4,"[112308, 112966, 112973, 112977]"
ST1,77,2024-05-31,2,"[113886, 113973]"
ST1,78,2024-01-01,1,[471]
ST1,78,2024-01-02,3,"[724, 931, 1079]"
ST1,78,2024-01-03,2,"[1237, 1662]"
ST1,78,2024-01-05,3,"[2494, 2634, 2722]"
ST1,78,2024-01-06,4,"[2970, 3147, 3179, 3194]"
ST1,78,2024-01-07,4,"[3364, 3611, 3729, 3800]"
ST1,78,2024-01-08,6,"[3920, 4127, 4305]"
ST1,78,2024-01-09,1,[4546]
ST1,78,2024-01-11,3,"[5733, 5924, 6065]"
ST1,78,2024-01-13,3,"[6668, 6888, 7221]"
ST1,78,2024-01-15,2,"[8088, 8233]"
ST1,78,2024-01-16,2,"[8814, 9027]"
ST1,78,2024-01-17,3,"[9489, 9566, 9661]"
ST1,78,2024-01-18,3,"[9731, 10002, 10204]"
ST1,78,2024-01-19,1,[10634]
ST1,78,2024-01-20,8,"[10925, 10988, 11001, 11038, 11222, 11364, 11419, 11433]"
ST1,78,2024-01-22,2,"[12180, 12466]"
ST1,78,2024-01-23,4,"[12826, 12856, 13015, 13021]"
ST1,78,2024-01-24,4,"[13222, 13304, 13322, 13580]"
ST1,78,2024-01-26,5,"[14492, 14568, 14659, 14707, 14781]"
ST1,78,2024-01-27,4,"[15214, 15311, 15319, 15447]"
ST1,78,2024-01-28,1,[15547]
ST1,78,2024-01-29,2,"[16168, 16215]"
ST1,78,2024-01-30,3,"[16508, 16522, 16677]"
ST1,78,2024-01-31,2,"[17286, 17330]"
ST1,78,2024-02-01,1,[17778]
ST1,78,2024-02-02,1,[18387]
ST1,78,2024-02-03,1,[18883]
ST1,78,2024-02-05,1,[19929]
ST1,78,2024-02-06,5,"[20363, 20508, 20568, 20591, 20635]"
ST1,78,2024-02-07,3,"[20766, 21033, 21090]"
ST1,78,2024-02-08,6,"[21682, 21693, 21695]"
ST1,78,2024-02-09,2,"[22228, 22304]"
ST1,78,2024-02-10,2,"[22812, 22849]"
ST1,78,2024-02-11,1,[23520]
ST1,78,2024-02-13,2,"[24233, 24738]"
ST1,78,2024-02-14,1,[25301]
ST1,78,2024-02-15,1,[25603]
ST1,78,2024-02-16,2,"[26298, 26302]"
ST1,78,2024-02-17,5,"[26692, 27034, 27092, 27130, 27160]"
ST1,78,2024-02-18,1,[27267]
ST1,78,2024-02-19,1,[28020]
ST1,78,2024-02-20,3,"[28593, 28957, 29043]"
